date,url,username,content
,,,
2022-10-28T06:40:30+00:00,https://twitter.com/AlexNadya_Id/status/1585884192469966849,AlexNadya_Id,@psi_id @ganjarpranowo Pak ganjar kok nggak tau ya jadi capres psi.
,,,
2022-10-28T06:27:38+00:00,https://twitter.com/faridkotak/status/1585880955075858432,faridkotak,"@AndiMandiri1 @ganjarpranowo Saya membayangkan, keluhan spt ini bisa tetap ada saat Pak Ganjar jadi Presiden. Dan direspon lgsg oleh pemimpin (entah menteri atau lainya). Ini pertama kali didunia, pemimpin Negara menyatu dg rakyatnya. Amin 😊🤲🏼"
,,,
2022-10-28T06:21:54+00:00,https://twitter.com/ManafSamuel/status/1585879511115001856,ManafSamuel,"@oposan007 @dapitdong @aniesbaswedan @gibran_tweet @ganjarpranowo woii....gak👋 Apple to Apple lu bandingin wan Aibon👎 merangkap wan toa 

_______________ gue kasih pembatas dulu deh _____

sama presiden👍
jauhhh......men"
,,,
2022-10-28T06:18:36+00:00,https://twitter.com/RKIJ_KotaBekasi/status/1585878683272720384,RKIJ_KotaBekasi,@aslamnatsir @prabowo @ridwankamil @ganjarpranowo @ridwankamil lebih layak jadi presiden dibandingkan pak prabowo sih
,,,
2022-10-28T06:13:22+00:00,https://twitter.com/Bang_San77/status/1585877363690156032,Bang_San77,"Sinyal kuat dari PDIP untuk @ganjarpranowo Diusung Capres👍👍🇮🇩💪💪😎

https://t.co/Z8f7sksG63 https://t.co/JqA68Z9yPz"
,,,
2022-10-28T05:44:58+00:00,https://twitter.com/mbah_mijan/status/1585870215682084864,mbah_mijan,"Ketua DPC PDIP Solo, FX Hadi Rudyatmo kena sanksi keras karena mendukung Ganjar Pranowo.

Ok! Saya paham percaturannya, selamat kepada bapak @ganjarpranowo anda berhak duduk di Singgasana sebagai Presiden Indonesia 2024."
,,,
2022-10-28T05:30:15+00:00,https://twitter.com/Sultan999949062/status/1585866515165085696,Sultan999949062,"GAS POL,,,,!!!
@ganjarpranowo 
Wajib jadi presiden 2024 💪👍 https://t.co/8CeUlBMoih"
,,,
2022-10-28T05:24:26+00:00,https://twitter.com/relawanganjar1/status/1585865049502932992,relawanganjar1,"Selamat Hari Ulang Tahun'
Bapak calon Presiden tahun 2024, Bapak @ganjarpranowo 

#HariSumpahPemuda
#sumpahpemuda2022
#hariulangtahun
#ganjarpranowofor2024
#relawanganjarindonesiasatu
#relawanganjar #relawanganjarpranowo
#ganjarforpresident2024
#ganjarpranowoprsiden2024 https://t.co/YBWw5AK40w"
,,,
2022-10-28T05:17:59+00:00,https://twitter.com/imriatitriyanto/status/1585863427771494401,imriatitriyanto,@ANDINI_MAHARAN1 @__RismaWidiono_ @ganjarpranowo Anda juga ikut nyapres pak Ganjar ..makin bnyak capres makin bnyak pilihan semakin demokrasi tumbuh dgn pasti semakin NKRI punya harapan lebih baik lagi ! Klo saya sapapun capres dukung2 aja klo soal pilihan lihat dulu visi misi dn solusinya tuk bgsa kedepan baru tentukan pilhn
,,,
2022-10-28T05:15:27+00:00,https://twitter.com/SugenkRA/status/1585862788777316352,SugenkRA,"Selamat ulang tahun pak
Doa Untuk Ganjar panjang umur serta mulia lan muga"" dadi Presiden RI pak
@ganjarpranowo https://t.co/uzLF66gjmj"
,,,
2022-10-28T05:12:56+00:00,https://twitter.com/R90211133/status/1585862157022818305,R90211133,"@ganjarpranowo Sy perhatikan hampir setiap postingan pak ganjar jarang memperlihatkan ekspetasi kerja, yg terlihat malah terkesan semacam pencitraan. Ingat bapak masih seorang GUBERNUR bukan CAPRES atau semacamnya
Kasian rakyat JATENG pak yg tingkat kemiskinannya tertinggi di pulau Jawa."
,,,
2022-10-28T05:09:12+00:00,https://twitter.com/araapriani78/status/1585861217327144961,araapriani78,@EnvioKretek @WagimanDeep212_ @FX_Rudyatmo @ganjarpranowo Setuju .. yg harus dilatih itu anaknya sendiri... Mw jdi presiden tapi tidak tau mengambil hati rakyat ...
,,,
2022-10-28T04:56:27+00:00,https://twitter.com/warto_ae/status/1585858007963140096,warto_ae,@Tammyyummy6 Selamat ulang tahun pak @ganjarpranowo semoga sehat selalu semoga sukses selalu semoga tahun 2024 menjadi presiden RI penerus bapak Jokowi
,,,
2022-10-28T04:55:17+00:00,https://twitter.com/JongniNi_ndy/status/1585857715737219072,JongniNi_ndy,"@soen_cak @ganjarpranowo jangan dulu jadi presiden deh, jawa tengah masih nyaman sama pak @ganjarpranowo 😊"
,,,
2022-10-28T04:43:42+00:00,https://twitter.com/BryanMyBoy2/status/1585854799584538626,BryanMyBoy2,Happy Birthday Pak @ganjarpranowo .. semoga sehat selalu dan tetap melayani rakyat .. selalu dlm perlindungan Allah SWT .. dan yg penting jadi Presiden tahun 2024 penerus Pak Dhe @jokowi .. aamiin
,,,
2022-10-28T04:31:22+00:00,https://twitter.com/ariefrasyad/status/1585851694617067520,ariefrasyad,"Selamat Ulang Tahun Mas Gub keren @ganjarpranowo sehat terus, selalu dalam lindungan Allah SWT dan semoga kedepan bisa melanjutkan kepemimpinan Pak @jokowi menjadi Presiden RI ke-8 aamiin YRA https://t.co/VL6rrs30gK"
,,,
2022-10-28T04:16:27+00:00,https://twitter.com/DPWPSI_KALSEL/status/1585847940181938176,DPWPSI_KALSEL,"Kami Hadir Kerja untuk Rakyat!!! 🌹
Ganjar - Yenny Capres dan Cawapres 2024. 

#GanjarUntukIndonesia
#GanjarYenny2024

@psi_id @ganjarpranowo @yennywahid

Klik : https://t.co/wLXrsURRZf https://t.co/CVQKfFQaWq"
,,,
2022-10-28T04:14:53+00:00,https://twitter.com/kang_maskun/status/1585847547016269826,kang_maskun,Selamat ulang tahun pak @ganjarpranowo . Semoga jadi Presiden Indonesia. Pak Ganjar yg baik dan cocok memimpin Indonesia betikutnya.Doa Untu Ganjar
,,,
2022-10-28T03:58:05+00:00,https://twitter.com/Djantjik/status/1585843320093577217,Djantjik,"Spekulasi pasangan Capres-Cawapres dalam menghadapi Pilpres 2024 mulai bermunculan.
Pasangan @ganjarpranowo- @erickthohir saling melengkapi dari berbagai bidang.

@ganjarpranowo menjadi simbol solidarity maker.
@erickthohir merupakan seorang administrator.

#BangkitBersamaET https://t.co/gddbt73ICb"
,,,
2022-10-28T03:53:21+00:00,https://twitter.com/Sobri_Yulien/status/1585842126360756224,Sobri_Yulien,"Pak @ganjarpranowo Ulang Tahun ke-54 🙏

Semoga sehat selalu dan panjang umur pak. Bisa menjadi Presiden Indonesia menggantikan pakde Jokowi. ❤️❤️

Aamiin...🤲
Doa Untuk Ganjar https://t.co/KwuNqmMQ0w"
,,,
2022-10-28T03:47:11+00:00,https://twitter.com/__wantaNKRI/status/1585840576213454848,__wantaNKRI,"Survey versi Kompas. Walaupun belum punya tiket Capres, di survei ini pak @ganjarpranowo unggul. 

Guys...
Mari Doa Untuk Ganjar untuk Capres 2024. Jangan biarkan belio berjuang sendirian. 

https://t.co/e9gYkluDKl"
,,,
2022-10-28T03:44:31+00:00,https://twitter.com/FirzaHusainID/status/1585839906852519937,FirzaHusainID,"Kekompakan pa @erickthohir
dan pa @ganjarpranowo
Pasangan komplit, saling melengkapi, saling mengisi. 
Pasangan yg tepat untuk meneruskan estafet pembangunan Presiden Jokowi yg merata di seluruh Indonesia. 

Dukung sob 👍👍🙏🏻
#BangkitBersamaET https://t.co/KMbmGc3CsY"
,,,
2022-10-28T03:44:19+00:00,https://twitter.com/Rs_Onibala/status/1585839855703314432,Rs_Onibala,"Selamat Ulang Tahun Pak @ganjarpranowo. Presiden RI periode 2024 - 2029

Pakatuan wo Pakalawiren
Sehat selalu dan Semakin di Pakai TUHAN dalam menjalankan tugas negara.

Sukses Buat Pak Ganjar Pranowo👍🙏 https://t.co/RQ3hEo5Xat"
,,,
2022-10-28T03:39:48+00:00,https://twitter.com/Osiae3/status/1585838719772524546,Osiae3,@ganjarpranowo Ganjar pun lebib rela jika Anies yg jadi presiden daripada yg lainnya https://t.co/pCOUlrv6C0
,,,
2022-10-28T03:31:17+00:00,https://twitter.com/__wantaNKRI/status/1585836576374153216,__wantaNKRI,"Doa untuk Ganjar Pranowo menuju Capres 2024.

Sehat pak @ganjarpranowo , teruslah bekerja, sabar dan selalu dalam lindungan Tuhan. https://t.co/EN4cY2r4OV"
,,,
2022-10-28T03:27:55+00:00,https://twitter.com/BudiyantoDjarot/status/1585835729233793024,BudiyantoDjarot,@ChusnulCh__ @ganjarpranowo Yang nyalonin Presiden itu partai dan atau Gabungan Partai...segera bergerak...
,,,
2022-10-28T03:23:27+00:00,https://twitter.com/DPWPSI_KALSEL/status/1585834603364769793,DPWPSI_KALSEL,"Selamat Ulang Tahun Bapak @ganjarpranowo yang ke-54 tepat di hari Sumpah Pemuda.

Semoga sehat selalu,panjang umur dan  menjadi Presiden Republik Indonesia 2024. 

PSI MENANG 2024!!! 🌹 https://t.co/545vNNTMqy"
,,,
2022-10-28T03:11:29+00:00,https://twitter.com/Dg_Qulle/status/1585831591334785024,Dg_Qulle,"@ChusnulCh__ @ganjarpranowo Giliran cari muka, deketin ulama, kiai, habib, tokoh agama Islam..
Ini aja blm jd presiden pasukanx udah fitnah ulama, adu domba, hoax, aplgi klo udah jd.😭
Cc @_ekokuntadhi @Dennysiregar7 @Miduk17 @andreasharsono .. 🤦 https://t.co/yNCCcuUKYc"
,,,
2022-10-28T03:00:47+00:00,https://twitter.com/alennyctt/status/1585828897349767168,alennyctt,@ChusnulCh__ @ganjarpranowo Saya pilih @aniesbaswedan jadi PRESIDEN
,,,
2022-10-28T02:54:07+00:00,https://twitter.com/Suharla85020812/status/1585827221465620481,Suharla85020812,"Selamat ulang tahun bapak @ganjarpranowo yg ke 54 thn Semoga di thn 2024 jadi presiden RI . harapan kami dari NTT

Doa Untuk Ganjar #GantariUntukGanjar https://t.co/8Tvc6MNPOY"
,,,
2022-10-28T02:50:31+00:00,https://twitter.com/EllyKoro/status/1585826315596615680,EllyKoro,@BungkusTukang @ganjarpranowo Calon presiden pilihanku di 2024
,,,
2022-10-28T02:48:38+00:00,https://twitter.com/anggrescool/status/1585825841434357765,anggrescool,"@WagimanDeep212_ @FX_Rudyatmo @ganjarpranowo Pokoke yen ora @ganjarpranowo yo wes ora milih..
Puan mau di calonin mbok mikir..ketumnya kalo bukan sama almaghfullah gus dur...mana pernah bisa jadi presiden camkan itu @PdiperjuanganP"
,,,
2022-10-28T02:43:07+00:00,https://twitter.com/Ruhi_Ruhi17/status/1585824454256443393,Ruhi_Ruhi17,"Ahayyy... 
Pak Ganjar dan Pak Erick selalu tampilkan kesan kompak. 
Sepertinya mereka sudah cocok satu sama lain utk Capres/Cawapres 2024.
@ganjarpranowo @erickthohir 
#BangkitBersamaET https://t.co/bLz4t5DTl6"
,,,
2022-10-28T02:41:56+00:00,https://twitter.com/qiunco2761/status/1585824156683100160,qiunco2761,"Betul sekali 
@ganjarpranowo 
Ora Kampanye 
Akan tetapi warga Blora 
Doa Untuk Ganjar 
Jadi Presiden RI https://t.co/50cglIdIxT"
,,,
2022-10-28T02:41:49+00:00,https://twitter.com/qiunco2761/status/1585824124387004416,qiunco2761,"Boyolali heboh dengan 
Teriakan 
""Pak Ganjar Presiden""
@ganjarpranowo 
Hanya Tersenyum 
Mari kita panjatkan 
Doa Untuk Ganjar https://t.co/Pfx6VzNJQc"
,,,
2022-10-28T02:37:56+00:00,https://twitter.com/ganjarmilenial4/status/1585823150545063938,ganjarmilenial4,"Selamat hari lahir
Ayah Ganjar Pranowo 🇮🇩 🌹🌹♥️♥️♥️♥️🎉🎊🎉🎊🎉🎊 2024 PRESIDEN RI 🇮🇩
"" ayah terbaik ♥️ ""

Semangat mengabdi membangun negeri 🇮🇩 @ganjar_center
@ganjarpranowo @edyfaaa https://t.co/KVvZS3yePA"
,,,
2022-10-28T02:36:42+00:00,https://twitter.com/ganjarmilenial4/status/1585822840070078464,ganjarmilenial4,"Selamat hari lahir
Ayah Ganjar Pranowo 🇮🇩 🌹🌹♥️♥️♥️♥️🎉🎊🎉🎊🎉🎊 2024 PRESIDEN RI 🇮🇩
"" ayah terbaik ♥️ ""

Semangat mengabdi membangun negeri 🇮🇩 @ganjar_center
@ganjarpranowo https://t.co/GuGLSxsifs"
,,,
2022-10-28T02:22:26+00:00,https://twitter.com/WorldWimWeb/status/1585819246604320768,WorldWimWeb,"Mr. White ulang tahun di Hari Sumpah Pemuda.

Happy Birthday @ganjarpranowo capres ku 😃

Semoga sehat selalu dan setia kepada bangsa &amp; negara Indonesia."
,,,
2022-10-28T02:15:15+00:00,https://twitter.com/AhlisWae/status/1585817440402841600,AhlisWae,"Selamat Ulang Tahun Bapak @ganjarpranowo
Doaku semoga tahun 2024 engkau menjadi Presiden melanjutkan kepemimpinan pakde  @jokowi
#Ganesa #GanjarUntukIndonesiaSatu https://t.co/D0bf5CiNTV"
,,,
2022-10-28T02:10:11+00:00,https://twitter.com/qiunco2761/status/1585816164931751937,qiunco2761,"Tuan Guru Bajang
Sebut 
@ganjarpranowo 
Sebagai figur penjaga 
Keberagaman bangsa 
Dihari Sumpah Pemuda 
Dan dan juga di 
HUT gubernur Jateng 
Kita 
Doa Untuk Ganjar
Keselamatan dan Sukses 
Menjadi 
Presiden RI https://t.co/TYu2xj3Acm"
,,,
2022-10-28T02:09:02+00:00,https://twitter.com/OnatzSyarif/status/1585815873922936834,OnatzSyarif,@ganjarpranowo wis pak capres indpendent.bapak juaraa 🔥🔥🔥
,,,
2022-10-28T02:00:53+00:00,https://twitter.com/evagintingsuka/status/1585813824912777216,evagintingsuka,"HBD ke 54 Pak @ganjarpranowo sosok pemimpin yang sederhana, sehat, bahagia selalu bersama keluarga tercinta. Semoga menjadi penerus kepemimpinan Pak Jokowi jadi Presiden Indonesia .....
Aamiin 
Doa Untuk Ganjar"
,,,
2022-10-28T02:00:12+00:00,https://twitter.com/p4rwaty_rizky/status/1585813651998404608,p4rwaty_rizky,Selamat Ulang tahun ke 54 Pak @ganjarpranowo Doa Untuk Pak Ganjar semoga menjadi Presiden  di Tahun 2024 https://t.co/4uLBMJQ1RB
,,,
2022-10-28T01:57:53+00:00,https://twitter.com/ely_susianti/status/1585813071926153217,ely_susianti,"@langitan99 Menurut sy 2024 @ganjarpranowo tetap calon presiden dr PDIP . 

PDIP adlh partai senior yg py langkah2 strategis dalam menghadapi tahun pemilu 2023 2024 ..
Ganjar u saat ini adlh kader PDIP pengganti pak Jokowi yg paling berpotensi maju capres."
,,,
2022-10-28T01:55:46+00:00,https://twitter.com/irwan080206/status/1585812537672888320,irwan080206,"@ChusnulCh__ @jokowi @ganjarpranowo Presiden untuk buzzer otak kosong dan penjilat saja ya😆jangan buat presiden indonesia,bisa makin bertambah hancur NKRI
#AniesPresidenRI2024"
,,,
2022-10-28T01:54:00+00:00,https://twitter.com/UalwaysBeMySide/status/1585812091474092032,UalwaysBeMySide,"Doa Untuk Ganjar

MTC management lampung, komunitas motor trail.

🎂🌹Selamat Ulang tahun yg ke-54 kpd Bpk Ganjar Pranowo🎊🎉
Kami mendukung @ganjarpranowo menjadi Presiden RI thn 2024.🇲🇨

Yes..💪yes..💪yess💪
Oye 👍👏👏 https://t.co/nd7cFPPaPZ"
,,,
2022-10-28T01:31:53+00:00,https://twitter.com/fndybadillah123/status/1585806524919992320,fndybadillah123,@ChusnulCh__ @ganjarpranowo Emang kemaren blom cerdas ya? Kemaren pilih presiden yg salah ya? Wkwkwkwk
,,,
2022-10-28T01:21:05+00:00,https://twitter.com/umarngelo/status/1585803809636626432,umarngelo,@ChusnulCh__ @ganjarpranowo Capres PSI nih
,,,
2022-10-28T01:08:14+00:00,https://twitter.com/iskanda17719898/status/1585800574993256448,iskanda17719898,@ChusnulCh__ @ganjarpranowo prestasi gk tau apa pengen jadi presiden... gileee gileee
,,,
2022-10-28T01:01:39+00:00,https://twitter.com/UripGo/status/1585798917794320384,UripGo,Hbd bpk @ganjarpranowo semoga alam dan leluhur Nusantara mendampingi bpk sebagai presiden 2024 mendatang 🇮🇩🇮🇩🇮🇩💪 https://t.co/9nohvy9MXM
,,,
2022-10-28T00:46:59+00:00,https://twitter.com/Urrangawak/status/1585795226933014528,Urrangawak,"Gus Ali Gondrong dan Gus Khayat pimpin Istighosah dan Sholawat untuk @ganjarpranowo Presiden 2024 di Dieng, Kabupaten Banjanegara, Jawa Tengah.

Bersatu Bangun Bangsa
#SahabatGanjar https://t.co/wM7ZHnLbR9"
,,,
2022-10-28T00:37:32+00:00,https://twitter.com/MocangTian/status/1585792847709511680,MocangTian,"@CH4__15R @ganjarpranowo Ganjar pencitraan tapi rakyat selalu mendukung gimana?
Dulu Jokowi juga begitu bilang pencitraan,malahan jadi presiden dan Negara hancur di tangannya .Tapi yang jelas rakyat sendirilah yang menghancurkan Negara sendiri.Bukan pejabat,bukan juga Presiden"
,,,
2022-10-28T00:35:02+00:00,https://twitter.com/erhankana2/status/1585792221848416256,erhankana2,"@PartaiSocmed @susipudjiastuti @ganjarpranowo Katanya jangan pilih capres yg dipilih densi ? 😂😂
Ternyata cuma hitungan hari/bulan sudah lupa sama omongan sendiri"
,,,
2022-10-28T00:34:16+00:00,https://twitter.com/ChBdmn/status/1585792025534033920,ChBdmn,"@WagimanDeep212_ @FX_Rudyatmo @ganjarpranowo Aneh nih PDIP kader yang mendukung Pak Ganjar kok malah dpt peringatan keras! Jadi harus mendukung capres dari partai lain? Ingat Bu Megawati berdarah darah mendirikan PDIP, jangan sampai menghancurkan diri sendiri."
,,,
2022-10-28T00:11:36+00:00,https://twitter.com/Yudi_ummatu/status/1585786323423875072,Yudi_ummatu,@Urrangawak @ganjarpranowo @ChusnulCh__ @Aryprasetyo85 @03__nakula Ngotot banget sih mau jadi capres.. entar kena sanksi lohh.. hihihihi
,,,
2022-10-28T00:11:31+00:00,https://twitter.com/ekobara0/status/1585786301894184960,ekobara0,@ganjarpranowo selamat ulang tahun pak @ganjarpranowo semoga panjang umur dan menjadi pengganti presiden berikutnya
,,,
2022-10-28T00:10:56+00:00,https://twitter.com/jungfanggafu/status/1585786156498550784,jungfanggafu,"@ganjarpranowo SAMA PERSIS NIH DENGAN PERKATAAN SI MUNAFIK JOKOWI, DULU JOKOBLOK JUGA BILANG KANGEN DI DEMO, KLO ADA YG DEMO KITA HARUS TEMUI PENDEMO... EEEEEHHHH FAKTANYA SETIAP DI DEMO DIA MALAH SURUH TANGKAP.... KYKNYA BAKAL ADA LAGI NIH JOKOBLOK KEDUA KLO KD PRESIDEN...."
,,,
2022-10-27T23:56:46+00:00,https://twitter.com/Kanjeng2022/status/1585782587804377089,Kanjeng2022,"Survei Litbang Kompas menempatkan @ganjarpranowo di posisi Puncak menuju Capres 2024.

Masyarakat semakin Cerdas. 
Jelas bisa bedakan mana Capres yang berprestasi mana yang suka 'BELI' prestasi. 

#GanjarRI1 https://t.co/aN3yPWF3uA"
,,,
2022-10-27T23:42:30+00:00,https://twitter.com/JokoRusdianto8/status/1585779000785666048,JokoRusdianto8,@ganjarpranowo Bpk harus jd presiden ..biar bpk bisa bantu rakyat  utk bahagia...tidak utk rakyat jateng aja  tapi utk seluruh rakyat INDONESIA...ok pak maju terus..
,,,
2022-10-27T23:25:27+00:00,https://twitter.com/Tony_Harto/status/1585774710809276417,Tony_Harto,"@Heraloebss @PartaiSocmed @susipudjiastuti @ganjarpranowo #GoGanjarSusi
Kami jd motor pendukung Ganjaris @ganjarpranowo n @susipudjiastuti maju jd CaPres lewat @PartaiGolkar .. https://t.co/IjK3XFJFZS"
,,,
2022-10-27T23:21:10+00:00,https://twitter.com/RoidofiM/status/1585773628976922624,RoidofiM,"Tetap Semangat #SumpahPemuda 
Bpk Joko Widodo @jokowi 
Ibu Megawati @PDI_Perjuangan
Bpk Ganjar Pranowo @ganjarpranowo
Waspada :
Mereka² berharap PDI Perjuangan terpecah tidak kompak #Pilpres2024

https://t.co/ei1QOY8ck3"
,,,
2022-10-27T23:17:18+00:00,https://twitter.com/Benny17073413/status/1585772656992800770,Benny17073413,"@Dnok_Ayu @PDI_Perjuangan @ganjarpranowo Sudahlah, ga usah memaksakan tuan puteri jadi capres, AUTO LOSE itu, pasang yg udah pasti AUTO WIN lah."
,,,
2022-10-27T23:15:14+00:00,https://twitter.com/arkham1818/status/1585772138169913344,arkham1818,@ChusnulCh__ @ganjarpranowo Lanjutkan.... kemajuan Jawa tengah  hrs menjadi inspirasi daerah lain utk menjadikan pak Ganjar presiden
,,,
2022-10-27T22:50:33+00:00,https://twitter.com/prasTT57/status/1585765926968119296,prasTT57,"HBD presiden ku ,,,

Semoga panjang umur sehat selalu dan terus berjuang untuk merah putih @ganjarpranowo https://t.co/FTY6i8rlZ1"
,,,
2022-10-27T22:47:43+00:00,https://twitter.com/Siantar72/status/1585765213177278464,Siantar72,Hello bu Ketum @PDI_Perjuangan kami rakyat nkri mohon mngusung pak @ganjarpranowo jd Capres ya https://t.co/BOqavbE8eW
,,,
2022-10-27T22:37:51+00:00,https://twitter.com/UalwaysBeMySide/status/1585762730421940225,UalwaysBeMySide,"Karena mendukung @ganjarpranowo Capres, FX Rudy Kader senior DPP PDIP diberi sanksi oleh PDIP.

Tapi lihat ! Kader dan warga Solo menyambut belio &amp; memberikan semangat 🤗💪🇲🇨
Pak Rudy orang baik, konsisten, bertanggung jawab, hrs didukung 👍 https://t.co/VudaxyOOQG"
,,,
2022-10-27T21:58:01+00:00,https://twitter.com/sucipto91302351/status/1585752706878095360,sucipto91302351,@ganjarpranowo Bagus..tapi maaf..mnrtku msh blm layak jadi Presiden.
,,,
2022-10-27T21:56:48+00:00,https://twitter.com/cangkangretak12/status/1585752398026670080,cangkangretak12,"Semoga tetap menjadi tokoh yang mengedepankan nilai-nilai kebhinekaan dalam menjalani kehidupan berbangsa dan bernegara.

Semoga menjadi tokoh yang mampu mewujudkan mimpi rakyat Indonesia dengan Menjadi Presiden Republik Indonesia pak @ganjarpranowo https://t.co/mzYWZdMsE0"
,,,
2022-10-27T20:49:07+00:00,https://twitter.com/masmk26/status/1585735365784006656,masmk26,"Selamat Hari Sumpah Pemuda ke 94 buat bangsa 🇲🇨
Selamat ulang tahun pak @ganjarpranowo ke 54, insya allah saat sumpah pemuda ke 96 dan bapak berusia 56 tahun sudah dipercaya bangsa Indonesia sebagai Presiden pengganti pak @jokowi 🤲🤲❤️aamiin yra"
,,,
2022-10-27T18:28:12+00:00,https://twitter.com/drilva/status/1585699903594168320,drilva,"@WagimanDeep212_ @FX_Rudyatmo @ganjarpranowo You are the Hero pak .. Ket cilik milih banteng, namun maaf jika ketum mu tetap majukan puan jadi presiden maaf aku ga milih banteng, wong Pati wong Semarang bahkan wong Demak ga pathek milih dia."
,,,
2022-10-27T17:48:49+00:00,https://twitter.com/DanieSasmita/status/1585689991078088704,DanieSasmita,"@MuhaiminHaimin3 @ChusnulCh__ @ganjarpranowo Cupras capres, gatel banget roman nya 😂😂😂, minta Sono di capres kan KIB, PDI-P khusus Prabowo dan puan"
,,,
2022-10-27T17:31:27+00:00,https://twitter.com/OnkyEdi/status/1585685622693724161,OnkyEdi,"@Adzani03_Putri Andai Capres/wapres digelar secara Independent dan non Partai, 51% + 30% milik Capresku @ganjarpranowo  dan Cawapresku @ridwankamil  Dua Tokoh ini layak membangun Indonesia menjadi 𝕄𝕖𝕣𝕔𝕦𝕤𝕦𝕒𝕣 𝔻𝕦𝕟𝕚𝕒."
,,,
2022-10-27T17:13:37+00:00,https://twitter.com/Konrad46253015/status/1585681134113128449,Konrad46253015,"@kakekhalal2 Terharu lihat Mas Rudy, seperti seorang ""Santo"" dalam politik, dukungannya tidak pernah meleset, apa pun kondisinya, Ganjar pasti jadi Presiden RI @ganjarpranowo tolong PDIP @PDI_Perjuangan catat ini...jangan sampai salah pilih"
,,,
2022-10-27T16:52:07+00:00,https://twitter.com/DarmawangsaDar2/status/1585675724765425664,DarmawangsaDar2,"@ChusnulCh__ @jokowi @ganjarpranowo Sip dek...mantap betul , saya yakin 2024 nanti kita bareng² pilih pak gan...eee. pak Anies Baswedan sebagai presiden NKRI ,"
,,,
2022-10-27T16:45:08+00:00,https://twitter.com/Bogem09766281/status/1585673966131490816,Bogem09766281,"@CH4__15R @ganjarpranowo Banjir di Jateng akan mudah teratasi jika saya jadi Presiden.

Udah mirip belum ?"
,,,
2022-10-27T16:40:45+00:00,https://twitter.com/Ma_vwxyz/status/1585672861368602624,Ma_vwxyz,"Kenapa pendukung @aniesbaswedan perhatian kepada @PDI_Perjuangan sampai perduli akan isu kudeta? karena mereka takut kalau @PDI_Perjuangan akan mengusung @ganjarpranowo jadi capres, @aniesbaswedan akan kalah?😅😂"
,,,
2022-10-27T16:40:08+00:00,https://twitter.com/isma_ismadi/status/1585672709400584192,isma_ismadi,"@ganjarpranowo Saya ingin liat komentar dri warga desa wedas terhadap anda,,krna sya liat anda sangat berambisi ingin jdi presiden,."
,,,
2022-10-27T16:15:24+00:00,https://twitter.com/Abenk12356649/status/1585666481223630853,Abenk12356649,@ChusnulCh__ @ganjarpranowo Benar ngul bungul @ChusnulCh__ rakyat sudah cerda deklarasi aja yg di dukung tetap Anies rakyat lebih cerdas dari  lu ngul  dan rakyat tdk akan pilih capres yg di dukung anjing2 Buzerp https://t.co/MQb2feox6X
,,,
2022-10-27T16:10:13+00:00,https://twitter.com/Dadungkawuk41/status/1585665177382309888,Dadungkawuk41,"@WagimanDeep212_ @FX_Rudyatmo @ganjarpranowo Sepakat 2024 PDI Perjuangan&amp; Ganjar, kalo bukan Ganjar ya tetep PDI Perjuangan tapi tanpa milih presiden"
,,,
2022-10-27T14:32:03+00:00,https://twitter.com/agussediono82/status/1585640474072993792,agussediono82,"@ChusnulCh__ Apa2 selalu dihubung2kan dg mas @aniesbaswedan. Lebih baik fokus dg jagoan capres anda, krn baik mas Anies ataupun pak @ganjarpranowo sma2 butuh dukungan PT 20%."
,,,
2022-10-27T14:28:04+00:00,https://twitter.com/agussediono82/status/1585639472716460032,agussediono82,@nusantara_one Yang menghalang2i pak @ganjarpranowo mjd capres jahatnya g ketulungan sma jahatnya dg yg menghalang2i mas @aniesbaswedan mjd capres. Semakin banyak pilihan capres akan semakin menguntungkan rakyat
,,,
2022-10-27T14:21:17+00:00,https://twitter.com/Ali22Musa/status/1585637766028996609,Ali22Musa,@Urrangawak @ganjarpranowo @ChusnulCh__ @Aryprasetyo85 @03__nakula Mumpung lg ada dipuncak knp nggak sekarang saja Ganjar jd presiden yah 🤔
,,,
2022-10-27T14:05:21+00:00,https://twitter.com/ScioCogitoCredo/status/1585633756161134592,ScioCogitoCredo,"@ivanazhar1 @ganjarpranowo @aniesbaswedan @puanmaharani_ri Urusan Copras capres mah masih setahun lagi, blog. 
Sifatnya LUBER"
,,,
2022-10-27T14:00:53+00:00,https://twitter.com/vanjie08/status/1585632632007962626,vanjie08,"@Lembayung071 @ganjarpranowo Kode alam presiden 2024 , ini persis sama waktu anak saya masih TK pas mau foto bareng pa @jokowi ,beliau malah yg mendekat ke anak saya"
,,,
2022-10-27T13:37:59+00:00,https://twitter.com/sigitwid/status/1585626868337692672,sigitwid,"Selamat atas deklarasi dukungan Relawan Sapu Jagad pada pencalonan Mas Ganjar Pranowo dan Mbak Yenny Wahid sebagai capres dan cawapres di Pemilu 2024.

Semoga apa yang diharapkan oleh rakyat bisa terwujud.

#GanjarYenny2024

@psi_id @ganjarpranowo @yennywahid https://t.co/NzJWvPfXH8"
,,,
2022-10-27T13:00:38+00:00,https://twitter.com/aldifutra6/status/1585617468822691840,aldifutra6,"@ivanazhar1 @ganjarpranowo @aniesbaswedan @puanmaharani_ri Anies &amp; AHY,, pilihanku jika benar jd pasangn capres &amp; cawapres"
,,,
